source,line,path,label,name,compatibles,status,compatible,reg,reg-names,interrupts,interrupt-names,interrupt-parent,clocks,clock-names,resets,reset-names,dmas,dma-names,power-domains,iommus,phys,phy-names,operating-points-v2,interconnects,interconnect-names,thermal-zones,memory-region,memory-region-names,nvmem-cells,nvmem-cell-names
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,448,/soc/phy@16100000,uni_serdes,phy@16100000,"[""zte,zx279133-uni-serdes""]","""disabled""","""zte,zx279133-uni-serdes""",<0x0 0x16100000 0x0 0x100000>,,,,,"<&topcrm ZX279133_TOPCRM_CLK_UNI_SERDES_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_UNI_SERDES_50M>","""pclk"", ""ref50m""","<&local_reset ZX279133_LOCAL_RESET_UNI_SERDES_RX>, <&local_reset ZX279133_LOCAL_RESET_UNI_SERDES_TX>","""rx"", ""tx""",,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,461,/soc/ethernet@19000000,nppt,ethernet@19000000,"[""zte,zx279133-nppt""]","""disabled""","""zte,zx279133-nppt""","<0x0 0x19000000 0x0 0x1000000>, <0x0 0x18000000 0x0 0x1000000>","""nppt"", ""pps""","<GIC_SPI 5 IRQ_TYPE_LEVEL_HIGH>, <GIC_SPI 1 IRQ_TYPE_LEVEL_HIGH>, <GIC_SPI 2 IRQ_TYPE_LEVEL_HIGH>, <GIC_SPI 3 IRQ_TYPE_LEVEL_HIGH>, <GIC_SPI 4 IRQ_TYPE_LEVEL_HIGH>","""nppt"", ""rx"", ""idm"", ""buffer-release"", ""local-test""",,"<&topcrm ZX279133_TOPCRM_CLK_PON_IDM_ACLK>, <&topcrm ZX279133_TOPCRM_CLK_PON_TM_ACLK>, <&topcrm ZX279133_TOPCRM_CLK_PON_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_PON_SMAC_WCLK>, <&topcrm ZX279133_TOPCRM_CLK_PON_WOE1_WCLK>, <&topcrm ZX279133_TOPCRM_CLK_PON_MAC_WCLK>","""idm-aclk"", ""tm-aclk"", ""pclk"", ""smac-wclk"", ""woe1-wclk"", ""mac-wclk""",,,,,,,"<&pon_serdes>, <&uni_serdes>","""serdes"", ""lan-serdes""",,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,491,/soc/ethernet-pcs@1a000000,xpcs0,ethernet-pcs@1a000000,"[""snps,dw-xpcs""]","""disabled""","""snps,dw-xpcs""",<0x0 0x1a000000 0x0 0x800000>,"""direct""",,,,<&topcrm ZX279133_TOPCRM_CLK_UNI_SERDES_PCLK>,"""csr""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,501,/soc/ethernet-pcs@1b000000,xpcs1,ethernet-pcs@1b000000,"[""snps,dw-xpcs""]","""disabled""","""snps,dw-xpcs""",<0x0 0x1b000000 0x0 0x800000>,"""direct""",,,,<&topcrm ZX279133_TOPCRM_CLK_PON_SERDES_PCLK>,"""csr""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,10,/,,/,"[""zte,zx279133-sr1010"", ""zte,zx279133""]",,"""zte,zx279133-sr1010"", ""zte,zx279133""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,24,/memory@80000000,,memory@80000000,[],,,<0x0 0x80000000 0x0 0x20000000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,34,/reserved-memory/buffer@9e100000,se_hash_reserved,buffer@9e100000,[],,,<0x0 0x9e100000 0x0 0x1000000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,39,/reserved-memory/buffer@9d700000,idm_reserved,buffer@9d700000,[],,,<0x0 0x9d700000 0x0 0xa00000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,44,/reserved-memory/buffer@9f100000,bmu_reserved,buffer@9f100000,[],,,<0x0 0x9f100000 0x0 0x0f00000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,50,/gpio-keys,,gpio-keys,"[""gpio-keys""]",,"""gpio-keys""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,62,/leds,,leds,"[""gpio-leds""]",,"""gpio-leds""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,91,/&uart0,,&uart0,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,95,/&usb3,,&usb3,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,99,/&pvt,,&pvt,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,103,/&pon_serdes,,&pon_serdes,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,107,/&uni_serdes,,&uni_serdes,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,111,/&nppt,,&nppt,[],"""okay""",,,,,,,,,,,,,,,,,,,,,"<&bmu_reserved>, <&se_hash_reserved>, <&idm_reserved>","""bmu"", ""se-hash"", ""idm""",,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,117,/&nppt/ethernet-lan-cpu,lan_cpu,ethernet-lan-cpu,"[""zte,zx279133-lan-conduit""]",,"""zte,zx279133-lan-conduit""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,121,/&nppt/switch,,switch,"[""zte,zx279133-rtl8372n""]",,"""zte,zx279133-rtl8372n""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,130,/&nppt/switch/ports/port@4,,port@4,[],,,<4>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,141,/&nppt/switch/ports/port@5,,port@5,[],,,<5>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,152,/&nppt/switch/ports/port@6,,port@6,[],,,<6>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,163,/&nppt/switch/ports/port@7,,port@7,[],,,<7>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,174,/&nppt/switch/ports/port@8,,port@8,[],,,<8>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,188,/&mdio0,,&mdio0,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,191,/&mdio0/switch-controller@1d,rtl8372n_smi,switch-controller@1d,"[""realtek,rtl8372n""]",,"""realtek,rtl8372n""",<0x1d>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,197,/&mdio1,,&mdio1,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,200,/&mdio1/ethernet-phy@1,zx279051,ethernet-phy@1,"[""ethernet-phy-id0000.84b9""]",,"""ethernet-phy-id0000.84b9""",<1>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,210,/&xpcs0,,&xpcs0,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,214,/&xpcs1,,&xpcs1,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,218,/&watchdog1,,&watchdog1,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133-sr1010.dts,222,/&spifc,,&spifc,[],"""okay""",,,,,,,,,,,,,,,,,,,,,,,,
